"","year_data","country","name","CD_inc","UC_inc","CD_change_inc","UC_change_inc","CD_prev","UC_prev","CD_change_prev","UC_change_prev","stage","status","decade","CD_inc_impute","UC_inc_impute","CD_prev_impute","UC_prev_impute","CD_change_inc_impute","UC_change_inc_impute","CD_change_prev_impute","UC_change_prev_impute","CD_inc_ind","UC_inc_ind","CD_prev_ind","UC_prev_ind","CD_change_inc_ind","UC_change_inc_ind","CD_change_prev_ind","UC_change_prev_ind"
"3169_United States_Olmsted County_1995",1995,"United States","Olmsted County",8.47003419379225,9.51007433071917,2.41650368832245,-0.00261646359050793,NA,NA,NA,NA,"stage3","labelled","1990-1999",8.47003419379225,9.51007433071917,162.237615039251,240.419377540107,2.41650368832245,-0.00261646359050793,5.39051307906605,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3170_United States_Olmsted County_1996",1996,"United States","Olmsted County",13.9757807939888,8.22104752587575,5.50574660019655,-1.28902680484342,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",13.9757807939888,8.22104752587575,169.198677476349,245.509857655839,5.50574660019655,-1.28902680484342,5.71206902032042,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3171_United States_Olmsted County_1997",1997,"United States","Olmsted County",8.96247168673717,11.4067821467564,-5.01330910725163,3.18573462088065,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",8.96247168673717,11.4067821467564,176.212090967845,250.638621008343,-5.01330910725163,3.18573462088065,6.03604324078501,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3172_United States_Olmsted County_1998",1998,"United States","Olmsted County",10.3197535960372,10.3197535960372,1.35728190930003,-1.0870285507192,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",10.3197535960372,10.3197535960372,183.293051362195,255.816780005399,1.35728190930003,-1.0870285507192,6.36313769011155,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3173_United States_Olmsted County_1999",1999,"United States","Olmsted County",10.9189037420643,11.698825437926,0.5991501460271,1.3790718418888,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",10.9189037420643,11.698825437926,190.332203705727,260.964365644827,0.5991501460271,1.3790718418888,6.68830087862062,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3174_United States_Olmsted County_2000",2000,"United States","Olmsted County",7.64263059345027,8.40689365279529,-3.27627314861403,-3.29193178513071,197.193433000092,265.981839860589,7.00524517611083,5.12279003342674,"unclassified","unlabelled","2000-2009",7.64263059345027,8.40689365279529,197.193433000092,265.981839860589,-3.27627314861403,-3.29193178513071,7.00524517611083,5.12279003342674,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3175_United States_Olmsted County_2001",2001,"United States","Olmsted County",13.512499061632,18.0166654155093,5.86986846818173,9.60977176271401,174.759677419355,215.167741935484,-22.433755580737,-50.814097925105,"unclassified","unlabelled","2000-2009",13.512499061632,18.0166654155093,174.759677419355,215.167741935484,5.86986846818173,9.60977176271401,-22.433755580737,-50.814097925105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3176_United States_Olmsted County_2002",2002,"United States","Olmsted County",11.8427285646613,17.0239223117006,-1.6697704969707,-0.992743103808703,NA,NA,NA,NA,"unclassified","unlabelled","2000-2009",11.8427285646613,17.0239223117006,184.969038356918,234.573106369472,-1.6697704969707,-0.992743103808703,-14.1844051103247,-33.0586117673458,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3177_United States_Olmsted County_2003",2003,"United States","Olmsted County",10.2224850861244,9.49230757997269,-1.6202434785369,-7.53161473172791,NA,NA,NA,NA,"unclassified","unlabelled","2000-2009",10.2224850861244,9.49230757997269,194.963126752279,253.569293171324,-1.6202434785369,-7.53161473172791,-6.10899879353135,-15.677514238471,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3178_United States_Olmsted County_2004",2004,"United States","Olmsted County",12.2598511509837,12.2598511509837,2.0373660648593,2.76754357101101,NA,NA,NA,NA,"unclassified","unlabelled","2000-2009",12.2598511509837,12.2598511509837,205.16917907702,272.968368784887,2.0373660648593,2.76754357101101,2.13767825717244,2.07221778545679,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3179_United States_Olmsted County_2005",2005,"United States","Olmsted County",12.4772577656619,11.7176846495916,0.2174066146782,-0.54216650139206,214.96222198574,291.582419921251,10.0506361415963,19.1036694964418,"stage3","labelled","2000-2009",12.4772577656619,11.7176846495916,214.96222198574,291.582419921251,0.2174066146782,-0.54216650139206,10.0506361415963,19.1036694964418,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3180_United States_Olmsted County_2006",2006,"United States","Olmsted County",6.25795281503577,17.3832022639883,-6.21930495062613,5.66551761439666,221,272.9,6.03777801426,-18.682419921251,"unclassified","unlabelled","2000-2009",6.25795281503577,17.3832022639883,221,272.9,-6.21930495062613,5.66551761439666,6.03777801426,-18.682419921251,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3181_United States_Olmsted County_2007",2007,"United States","Olmsted County",13.0323545349164,12.3464411383419,6.77440171988063,-5.0367611256464,NA,NA,NA,NA,"unclassified","unlabelled","2000-2009",13.0323545349164,12.3464411383419,221.677209771793,280.255173239554,6.77440171988063,-5.0367611256464,4.69696467292692,-12.1709445178803,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3182_United States_Olmsted County_2008",2008,"United States","Olmsted County",12.8879091063252,16.2794641343056,-0.144445428591201,3.9330229959637,NA,NA,NA,NA,"unclassified","unlabelled","2000-2009",12.8879091063252,16.2794641343056,222.346707820748,287.526589481186,-0.144445428591201,3.9330229959637,3.37141983671068,-5.73361850760539,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3183_United States_Olmsted County_2009",2009,"United States","Olmsted County",13.4880866474686,13.4880866474686,0.600177541143401,-2.791377486837,NA,NA,NA,NA,"unclassified","unlabelled","2000-2009",13.4880866474686,13.4880866474686,223.034846233765,295.000458659315,0.600177541143401,-2.791377486837,2.00896878640461,0.882937450544755,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3184_United States_Rhode Island_2009",2009,"United States","Rhode Island",14.0475922300363,16.6736060928584,NA,NA,NA,NA,NA,NA,"stage3","labelled","2000-2009",14.0475922300363,16.6736060928584,223.014898480396,294.783806171589,0.578592413685815,-2.59645059444092,2.04846351161576,0.691136754767371,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3185_United States_Olmsted County_2010",2010,"United States","Olmsted County",5.37526036417389,13.4381509104347,-8.11282628329471,-0.0499357370339002,223.70763494676,302.307614792919,0.676908736690002,7.35190369822976,"unclassified","unlabelled","2010-2019",5.37526036417389,13.4381509104347,223.70763494676,302.307614792919,-8.11282628329471,-0.0499357370339002,0.676908736690002,7.35190369822976,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3186_United States_Olmsted County_2011",2011,"United States","Olmsted County",11.9801130123994,11.3145511783772,6.60485264822551,-2.1235997320575,260.543438762007,298.253673319666,36.835803815247,-4.05394147325302,"unclassified","unlabelled","2010-2019",11.9801130123994,11.3145511783772,260.543438762007,298.253673319666,6.60485264822551,-2.1235997320575,36.835803815247,-4.05394147325302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3187_United States_Olmsted County_2012",2012,"United States","Olmsted County",11.8670886075949,14.5042194092827,-0.1130244048045,3.1896682309055,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",11.8670886075949,14.5042194092827,253.152557198643,301.290959759601,-0.1130244048045,3.1896682309055,25.5297552530865,-2.25368944042125,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3188_United States_Olmsted County_2013",2013,"United States","Olmsted County",10.4172092296474,14.9747382676181,-1.4498793779475,0.470518858335401,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",10.4172092296474,14.9747382676181,246.172650665946,304.159355807085,-1.4498793779475,0.470518858335401,14.8523872636991,-0.553541654702368,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3189_United States_Olmsted County_2014",2014,"United States","Olmsted County",6.44861741642592,14.186958316137,-3.96859181322148,-0.787779951481101,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",6.44861741642592,14.186958316137,238.814347536203,307.183254123585,-3.96859181322148,-0.787779951481101,3.59617488812066,1.23877500657057,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3190_United States_Olmsted County_2015",2015,"United States","Olmsted County",8.10092994010953,11.8776892970831,1.65231252368361,-2.30926901905385,231.759381118993,310.082496067794,-7.1960144107535,2.957205687032,"stage3","labelled","2010-2019",8.10092994010953,11.8776892970831,231.759381118993,310.082496067794,1.65231252368361,-2.30926901905385,-7.1960144107535,2.957205687032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3191_United States_Olmsted County_2016",2016,"United States","Olmsted County",10.6707508442447,13.8092069749049,2.56982090413517,1.93151767782175,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",10.6707508442447,13.8092069749049,286.522781178598,247.579877476206,2.56982090413517,1.93151767782175,-1.56502216660533,30.8773565022621,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3192_United States_United States_2016",2016,"United States","United States",NA,NA,NA,NA,286.393185523899,246.399784949241,NA,NA,"stage3","labelled","2010-2019",10.6359688955479,13.7830643169987,286.393185523899,246.399784949241,2.55740263429917,1.87411958245744,-1.64123638177994,30.4994635324838,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"3193_United States_Olmsted County_2017",2017,"United States","Olmsted County",6.22134293908683,13.686954465991,-4.44940790515787,-0.122252508913899,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",6.22134293908683,13.686954465991,295.682412449035,330.987090758812,-4.44940790515787,-0.122252508913899,3.82168705744606,57.5862787334376,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3194_United States_Olmsted County_2018",2018,"United States","Olmsted County",7.48404961924898,9.9787328256653,1.26270668016215,-3.7082216403257,NA,NA,NA,NA,"unclassified","unlabelled","2010-2019",7.48404961924898,9.9787328256653,304.91346485568,415.688644255404,1.26270668016215,-3.7082216403257,9.33724224125172,84.4146303276956,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3195_United States_United States_2018",2018,"United States","United States",NA,NA,NA,NA,305.024043784243,416.051588900565,9.31542913017202,84.825901975662,"unclassified","unlabelled","2010-2019",7.47712902796113,9.99905669563497,305.024043784243,416.051588900565,1.23139995544499,-3.68856780692224,9.31542913017202,84.825901975662,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"3196_United States_Olmsted County_2019",2019,"United States","Olmsted County",6.22544838792014,6.84799322671215,-1.25860123132884,-3.13073959895315,284.9,350,13.2851547202517,9.9793759830515,"unclassified","unlabelled","2010-2019",6.22544838792014,6.84799322671215,284.9,350,-1.25860123132884,-3.13073959895315,13.2851547202517,9.9793759830515,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3197_United States_Olmsted County_2020",2020,"United States","Olmsted County",NA,NA,NA,NA,265.772283401643,332.366705210711,-19.127716598357,-17.633294789289,"unclassified","unlabelled","2020-2024",6.22544838792014,6.84799322671215,265.772283401643,332.366705210711,-1.25860123132884,-3.13073959895315,-19.127716598357,-17.633294789289,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"3198_Finland_Finland_1967",1967,"Finland","Finland",NA,4.85980656662294,NA,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",0.915032679738562,4.85980656662294,40,128,0.522875816993468,1.65,6.88281415554146,16.027972027972,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3206_Finland_Helsinki_1975",1975,"Finland","Helsinki",0.915032679738562,NA,NA,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",0.915032679738562,8.85230072468388,40,128,0.522875816993468,1.65,6.88281415554146,16.027972027972,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3207_Finland_Helsinki_1976",1976,"Finland","Helsinki",1.43790849673203,NA,0.522875816993468,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",1.43790849673203,9.36714369200042,40,128,0.522875816993468,1.65,6.88281415554146,16.027972027972,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3208_Finland_Helsinki_1977",1977,"Finland","Helsinki",1.83006535947712,NA,0.39215686274509,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",1.83006535947712,9.85033480582031,40,128,0.39215686274509,1.65,6.88281415554146,16.027972027972,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3209_Finland_Helsinki_1978",1978,"Finland","Helsinki",0.784313725490196,NA,-1.04575163398692,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",0.784313725490196,10.3680873726917,40,128,-1.04575163398692,1.65,6.88281415554146,16.027972027972,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3210_Finland_Helsinki_1979",1979,"Finland","Helsinki",1.43790849673203,NA,0.653594771241834,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",1.43790849673203,10.8572458911252,40,128,0.653594771241834,1.65,6.88281415554146,16.027972027972,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3211_Finland_Helsinki_1980",1980,"Finland","Helsinki",2.22222222222222,NA,0.78431372549019,NA,NA,NA,NA,NA,"stage2","labelled","1980-1989",2.22222222222222,11.3506605890367,40,128,0.78431372549019,1.65,6.88281415554146,16.027972027972,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3212_Finland_Helsinki_1981",1981,"Finland","Helsinki",3.52941176470588,NA,1.30718954248366,NA,NA,NA,NA,NA,"stage2","labelled","1980-1989",3.52941176470588,11.8668096007656,40,128,1.30718954248366,1.65,6.88281415554146,16.027972027972,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3213_Finland_Helsinki_1982",1982,"Finland","Helsinki",3.79084967320261,NA,0.26143790849673,NA,NA,NA,NA,NA,"stage2","labelled","1980-1989",3.79084967320261,12.361203855262,40,128,0.26143790849673,1.65,6.88281415554146,16.027972027972,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3214_Finland_Helsinki_1983",1983,"Finland","Helsinki",3.26797385620915,NA,-0.52287581699346,NA,NA,NA,NA,NA,"stage2","labelled","1980-1989",3.26797385620915,12.8591580953157,40,128,-0.52287581699346,1.65,6.88281415554146,16.027972027972,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3215_Finland_Helsinki_1984",1984,"Finland","Helsinki",2.87581699346405,NA,-0.3921568627451,NA,NA,NA,NA,NA,"stage2","labelled","1980-1989",2.87581699346405,13.3531901380795,40,128,-0.3921568627451,1.65,6.88281415554146,16.027972027972,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3216_Finland_Helsinki_1985",1985,"Finland","Helsinki",3.13725490196078,NA,0.26143790849673,NA,NA,NA,NA,NA,"stage2","labelled","1980-1989",3.13725490196078,13.8651980059908,40,128,0.26143790849673,1.65,6.88281415554146,16.027972027972,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3217_Finland_Tampere_1986",1986,"Finland","Tampere",4.95,14.35,NA,NA,40,128,NA,NA,"unclassified","unlabelled","1980-1989",4.95,14.35,40,128,0.995224479559227,1.65,6.88281415554146,16.027972027972,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"3218_Finland_Tampere_1987",1987,"Finland","Tampere",6.7,16,1.75,1.65,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",6.7,16,39.7652732995434,135.069097601771,1.75,1.65,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3219_Finland_Tampere_1988",1988,"Finland","Tampere",6.7,14.9,0,-1.1,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",6.7,14.9,39.5283713291203,142.203706266719,0,-1.1,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3220_Finland_Tampere_1989",1989,"Finland","Tampere",6.7,11.4,0,-3.5,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",6.7,11.4,39.2955356757362,149.215852544678,0,-3.5,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3221_Finland_Tampere_1990",1990,"Finland","Tampere",5.4,15.9,-1.3,4.5,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",5.4,15.9,39.0590494784298,156.337939665484,-1.3,4.5,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3222_Finland_Tampere_1991",1991,"Finland","Tampere",4.2,18,-1.2,2.1,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",4.2,18,38.8237747348971,163.423542291979,-1.2,2.1,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3223_Finland_Tampere_1992",1992,"Finland","Tampere",5,14.7,0.8,-3.3,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",5,14.7,38.5902453885897,170.456580027838,0.8,-3.3,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3224_Finland_Finland_1993",1993,"Finland","Finland",NA,NA,NA,NA,38.3494400981746,177.708742213289,NA,NA,"stage3","labelled","1990-1999",5.38219286722173,16.0386789963396,38.3494400981746,177.708742213289,0.374940555408046,1.30725231181368,6.88281415554146,16.027972027972,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"3225_Finland_Tampere_1993",1993,"Finland","Tampere",5.3,16,0.3,1.3,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",5.3,16,38.355119183071,177.537709240289,0.3,1.3,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3226_Finland_Tampere_1994",1994,"Finland","Tampere",8.7,17.6,3.4,1.6,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",8.7,17.6,53.1239293846472,203.43153931784,3.4,1.6,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3227_Finland_Tampere_1995",1995,"Finland","Tampere",6.8,21.2,-1.9,3.6,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",6.8,21.2,68.312873175798,229.875913251626,-1.9,3.6,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3228_Finland_Tampere_1996",1996,"Finland","Tampere",11.7,18.3,4.9,-2.9,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",11.7,18.3,83.6122655397968,256.512581225142,4.9,-2.9,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3229_Finland_Tampere_1997",1997,"Finland","Tampere",7.7,17.7,-4,-0.600000000000001,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",7.7,17.7,98.7037353471255,282.787250239847,-4,-0.600000000000001,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3230_Finland_Tampere_1998",1998,"Finland","Tampere",9.5,19.8,1.8,2.1,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",9.5,19.8,114.227020912945,309.813722509935,1.8,2.1,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3231_Finland_Tampere_1999",1999,"Finland","Tampere",9.3,19.7,-0.199999999999999,-0.100000000000001,129.476584022039,336.363636363636,6.88281415554146,16.027972027972,"unclassified","unlabelled","1990-1999",9.3,19.7,129.476584022039,336.363636363636,-0.199999999999999,-0.100000000000001,6.88281415554146,16.027972027972,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3232_Finland_Finland_2000",2000,"Finland","Finland",7.54663812712129,20.4203149322105,NA,0.471530556532956,NA,NA,NA,NA,"stage3","labelled","2000-2009",7.54663812712129,20.4203149322105,129.476584022039,336.363636363636,0.367048009660274,0.471530556532956,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
"3233_Finland_Finland_2001",2001,"Finland","Finland",8.47904885001659,21.2234373763812,0.932410722895296,0.8031224441707,NA,NA,NA,NA,"stage3","labelled","2000-2009",8.47904885001659,21.2234373763812,129.476584022039,336.363636363636,0.932410722895296,0.8031224441707,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3234_Finland_Finland_2002",2002,"Finland","Finland",9.45009839050611,20.7057033840764,0.971049540489524,-0.517733992304798,NA,NA,NA,NA,"stage3","labelled","2000-2009",9.45009839050611,20.7057033840764,129.476584022039,336.363636363636,0.971049540489524,-0.517733992304798,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3235_Finland_Finland_2003",2003,"Finland","Finland",8.46786769895466,22.9322118453591,-0.98223069155145,2.2265084612827,NA,NA,NA,NA,"stage3","labelled","2000-2009",8.46786769895466,22.9322118453591,129.476584022039,336.363636363636,-0.98223069155145,2.2265084612827,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3236_Finland_Finland_2004",2004,"Finland","Finland",8.64688720396994,23.5516687160465,0.17901950501528,0.619456870687451,NA,NA,NA,NA,"stage3","labelled","2000-2009",8.64688720396994,23.5516687160465,129.476584022039,336.363636363636,0.17901950501528,0.619456870687451,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3237_Finland_Finland_2005",2005,"Finland","Finland",8.50524585297912,25.8962854718223,-0.141641350990819,2.34461675577575,NA,NA,NA,NA,"stage3","labelled","2000-2009",8.50524585297912,25.8962854718223,129.476584022039,336.363636363636,-0.141641350990819,2.34461675577575,6.88281415554146,16.027972027972,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
