country,year,ahdi,percent_urban,western_diet_index,obesity,UHC_index,predicted_stage
Australia,1950,0.50385654,77.003,,,,
Australia,1951,,77.489,,,,
Australia,1952,,77.967,,,,
Australia,1953,,78.438,,,,
Australia,1954,,78.901,,,,
Australia,1955,0.523043025,79.357,,,,
Australia,1956,,79.807,,,,
Australia,1957,,80.248,,,,
Australia,1958,,80.682,,,,
Australia,1959,,81.109,,,,
Australia,1960,0.539252923,81.529,,,,
Australia,1961,,81.941,0.587846348,,,
Australia,1962,,82.228,0.587406015,,,
Australia,1963,,82.511,0.576781327,,,
Australia,1964,,82.792,0.583281734,,,
Australia,1965,0.546398388,83.068,0.589381087,,,
Australia,1966,,83.34,0.570987654,,,
Australia,1967,,83.507,0.563636364,,,
Australia,1968,,83.672,0.570850202,,,
Australia,1969,,83.836,0.576935033,,,
Australia,1970,0.568295162,83.999,0.572265023,,,
Australia,1971,,84.16,0.577275504,,,
Australia,1972,,84.32,0.588821752,,,
Australia,1973,,84.478,0.594654088,,,
Australia,1974,,84.636,0.575267077,,,
Australia,1975,0.607860882,84.792,0.584329767,10.5,,
Australia,1976,,84.947,0.59360301,10.8,,
Australia,1977,,85.1,0.585211044,11,,
Australia,1978,,85.252,0.595545513,11.3,,
Australia,1979,,85.403,0.583495146,11.6,,
Australia,1984,,85.611,0.560467319,13.1,,Stage 2
Australia,1985,0.672361945,85.582,0.566666667,13.5,,Stage 2
Australia,1988,,85.493,0.580331976,14.5,,Stage 2
Australia,1989,,85.463,0.587741133,14.9,,Stage 2
Australia,1987,,85.522,0.575804939,14.2,,Stage 2
Australia,1986,,85.552,0.580328906,13.8,,Stage 2
Australia,1983,,85.641,0.576602564,12.8,,Stage 2
Australia,1981,,85.7,0.575555556,12.2,,Stage 2
Australia,1980,0.64559194,85.552,0.583042236,11.9,,Stage 2
Australia,1982,,85.67,0.576233889,12.5,,Stage 2
Australia,1997,,84.636,0.584775087,18.6,,Stage 3
Australia,1990,0.708154969,85.433,0.585148819,15.3,,Stage 3
Australia,1999,,84.37,0.5885585,19.7,,Stage 3
Australia,1996,,84.767,0.579314721,18.1,,Stage 3
Australia,1991,,85.403,0.5890625,15.7,,Stage 3
Australia,1993,,85.157,0.596995845,16.6,,Stage 3
Australia,1995,0.733240161,84.898,0.582704403,17.6,,Stage 3
Australia,1992,,85.285,0.604680187,16.2,,Stage 3
Australia,1994,,85.028,0.589285714,17.1,,Stage 3
Australia,1998,,84.503,0.591408269,19.1,,Stage 3
Australia,2003,,84.343,0.563283208,21.8,,Stage 3
Australia,2002,,84.222,0.567362429,21.3,,Stage 3
Australia,2006,,84.7,0.590979302,23.5,,Stage 3
Australia,2009,,85.063,0.573820396,25.1,,Stage 3
Australia,2000,0.758349756,84.235,0.586397657,20.2,81.15,Stage 3
Australia,2001,,84.1,0.584262504,20.7,,Stage 3
Australia,2005,0.791752222,84.582,0.584615385,22.9,82.64,Stage 3
Australia,2004,,84.463,0.578544061,22.4,,Stage 3
Australia,2008,,84.943,0.570121951,24.6,,Stage 3
Australia,2007,,84.822,0.584221748,24,,Stage 3
Australia,2014,,85.602,0.596546763,27.9,,Stage 3
Australia,2013,,85.502,0.583404864,27.3,,Stage 3
Australia,2018,,86.012,0.595024588,,,Stage 3
Australia,2019,,86.124,0.596258993,,86.9,Stage 3
Australia,2012,,85.402,0.597261837,26.7,,Stage 3
Australia,2011,,85.3,0.603762663,26.2,,Stage 3
Australia,2015,0.829835801,85.701,0.597750865,28.4,87.25,Stage 3
Australia,2017,,85.904,0.590503597,,87.41,Stage 3
Australia,2010,0.814875352,85.182,0.591521054,25.6,84.05,Stage 3
Australia,2016,,85.8,0.594911378,29,,Stage 3
Australia,2020,0.84790267,86.241,,,,
Australia,2021,,86.362,,,86.78,
Australia,2022,,86.488,,,,
Australia,2023,,86.617,,,,
Australia,2024,,86.75,,,,
Australia,2025,,86.887,,,,
Australia,2026,,87.028,,,,
Australia,2027,,87.172,,,,
Australia,2028,,87.319,,,,
Australia,2029,,87.47,,,,
Australia,2030,,87.623,,,,
Austria,1950,0.389720577,63.596,,,,
Austria,1951,,63.709,,,,
Austria,1952,,63.822,,,,
Austria,1953,,63.935,,,,
Austria,1954,,64.047,,,,
Austria,1955,0.422332352,64.16,,,,
Austria,1956,,64.272,,,,
Austria,1957,,64.384,,,,
Austria,1958,,64.496,,,,
Austria,1959,,64.608,,,,
Austria,1960,0.456071534,64.72,,,,
Austria,1961,,64.814,0.48465512,,,
Austria,1962,,64.863,0.49848393,,,
Austria,1963,,64.913,0.494626866,,,
Austria,1964,,64.962,0.499408284,,,
Austria,1965,0.47857294,65.011,0.51243932,,,
Austria,1966,,65.061,0.505256834,,,
Austria,1967,,65.11,0.510179277,,,
Austria,1968,,65.159,0.519527702,,,
Austria,1969,,65.208,0.512623153,,,
Austria,1970,0.503821337,65.258,0.523910412,,,
Austria,1971,,65.301,0.531664656,,,
Austria,1972,,65.311,0.539069626,,,
Austria,1973,,65.321,0.543042453,,,
Austria,1974,,65.331,0.555319149,,,
Austria,1975,0.532610738,65.341,0.540958269,7.2,,
Austria,1976,,65.351,0.560083908,7.3,,
Austria,1977,,65.361,0.562252664,7.5,,
Austria,1978,,65.371,0.562198068,7.7,,
Austria,1979,,65.381,0.561191389,7.9,,
Austria,1980,0.561164971,65.391,0.576266281,8.1,,
Austria,1981,,65.364,0.585010207,8.3,,
Austria,1982,,65.1,0.574637475,8.6,,
Austria,1983,,64.836,0.578188113,8.8,,
Austria,1984,,64.57,0.57448037,9,,
Austria,1985,0.582869162,64.305,0.578917051,9.3,,
Austria,1986,,64.037,0.56989551,9.6,,
Austria,1987,,63.769,0.572644722,9.8,,
Austria,1988,,63.5,0.561705733,10.1,,
Austria,1989,,63.231,0.561841375,10.4,,
Austria,1998,,60.768,0.556793478,13.3,,Stage 2
Austria,1997,,61.045,0.576280624,12.9,,Stage 2
Austria,1995,0.633120689,61.596,0.562985572,12.3,,Stage 2
Austria,1993,,62.144,0.562979189,11.6,,Stage 2
Austria,1994,,61.87,0.580293958,11.9,,Stage 2
Austria,1991,,62.689,0.563740147,11,,Stage 2
Austria,1992,,62.417,0.571000273,11.3,,Stage 2
Austria,1996,,61.32,0.567098374,12.6,,Stage 2
Austria,1999,,60.491,0.543403239,13.6,,Stage 2
Austria,1990,0.614341396,62.96,0.562965004,10.7,,Stage 2
Austria,2004,,59.094,0.527135948,15.4,,Stage 3
Austria,2001,,59.934,0.538642298,14.3,,Stage 3
Austria,2005,0.680009807,58.813,0.520788913,15.8,77.4,Stage 3
Austria,2003,,59.375,0.519623656,15,,Stage 3
Austria,2002,,59.655,0.535714286,14.7,,Stage 3
Austria,2007,,58.249,0.525647668,16.5,,Stage 3
Austria,2008,,57.966,0.529442283,16.9,,Stage 3
Austria,2006,,58.532,0.530989583,16.1,,Stage 3
Austria,2009,,57.683,0.542178114,17.3,,Stage 3
Austria,2000,0.660514355,60.213,0.538601982,14,69.85,Stage 3
Austria,2010,0.702092584,57.399,0.569813305,17.6,81.13,
Austria,2011,,57.115,0.561750912,18,,
Austria,2012,,57.147,0.552227142,18.4,,
Austria,2013,,57.336,0.554093182,18.8,,
Austria,2014,,57.526,0.538092701,19.2,,
Austria,2015,0.708397512,57.715,0.554072096,19.7,84.13,
Austria,2016,,57.905,0.561210822,20.1,,
Austria,2017,,58.094,0.557477382,,83.98,
Austria,2018,,58.297,0.552325581,,,
Austria,2019,,58.515,0.548583532,,83.58,
Austria,2020,0.738255429,58.748,,,,
Austria,2021,,58.995,,,84.53,
Austria,2022,,59.256,,,,
Austria,2023,,59.53,,,,
Austria,2024,,59.819,,,,
Austria,2025,,60.122,,,,
Austria,2026,,60.438,,,,
Austria,2027,,60.767,,,,
Austria,2028,,61.109,,,,
Austria,2029,,61.464,,,,
Austria,2030,,61.831,,,,
Brazil,1950,0.184815692,36.16,,,,
Brazil,1951,,37.12,,,,
Brazil,1952,,38.092,,,,
Brazil,1953,,39.071,,,,
Brazil,1954,,40.06,,,,
Brazil,1955,0.200065566,41.057,,,,
Brazil,1956,,42.063,,,,
Brazil,1957,,43.072,,,,
Brazil,1958,,44.089,,,,
Brazil,1959,,45.111,,,,
Brazil,1960,0.215875646,46.139,,,,
Brazil,1961,,47.122,0.336275375,,,
Brazil,1962,,48.099,0.333476211,,,
Brazil,1963,,49.078,0.326557093,,,
Brazil,1964,,50.059,0.318755257,,,
Brazil,1965,0.162917642,51.037,0.33139776,,,
Brazil,1966,,52.016,0.315548145,,,
Brazil,1967,,52.993,0.314052953,,,
Brazil,1968,,53.97,0.324813213,,,
Brazil,1969,,54.94,0.327531646,,,
Brazil,1970,0.179655411,55.909,0.330003995,,,
Brazil,1971,,56.894,0.326846704,,,
Brazil,1972,,57.879,0.34427542,,,
Brazil,1973,,58.855,0.356326531,,,
Brazil,1974,,59.826,0.384344423,,,
Brazil,1975,0.190156335,60.789,0.393315196,5.2,,
Brazil,1976,,61.745,0.388761468,5.5,,
Brazil,1977,,62.689,0.396297696,5.7,,
Brazil,1978,,63.625,0.409566517,6,,
Brazil,1979,,64.551,0.416249105,6.3,,
Brazil,1981,,66.37,0.422919,6.9,,Stage 1
Brazil,1988,,72.342,0.444165171,9.4,,Stage 1
Brazil,1986,,70.703,0.440867993,8.6,,Stage 1
Brazil,1983,,68.142,0.411545624,7.6,,Stage 1
Brazil,1984,,69.01,0.420105026,7.9,,Stage 1
Brazil,1987,,71.529,0.439410284,9,,Stage 1
Brazil,1985,0.296625671,69.862,0.407678245,8.3,,Stage 1
Brazil,1980,0.234257137,65.468,0.431850789,6.6,,Stage 1
Brazil,1989,,73.139,0.453169014,9.8,,Stage 1
Brazil,1982,,67.262,0.414500183,7.2,,Stage 1
Brazil,1990,0.40866769,73.922,0.454254183,10.2,,Stage 1
Brazil,1997,,79.048,0.473968898,13.1,,Stage 1
Brazil,1996,,78.302,0.47311096,12.7,,Stage 1
Brazil,1992,,75.444,0.463227605,11,,Stage 1
Brazil,1999,,80.496,0.467676768,14.1,,Stage 1
Brazil,1998,,79.781,0.476949153,13.6,,Stage 1
Brazil,1991,,74.69,0.457927677,10.6,,Stage 1
Brazil,1993,,76.181,0.461484594,11.4,,Stage 1
Brazil,1995,0.434087536,77.61,0.478694158,12.2,,Stage 1
Brazil,1994,,76.903,0.464963756,11.8,,Stage 1
Brazil,2008,,83.749,0.477293508,18.2,,Stage 2
Brazil,2003,,82.203,0.461392405,15.9,,Stage 2
Brazil,2000,0.455577616,81.192,0.481233244,14.5,68.05,Stage 2
Brazil,2001,,81.553,0.475277497,15,,Stage 2
Brazil,2002,,81.88,0.468976898,15.5,,Stage 2
Brazil,2005,0.485026611,82.834,0.459476506,16.8,73.41,Stage 2
Brazil,2007,,83.448,0.472369653,17.8,,Stage 2
Brazil,2006,,83.143,0.467000313,17.3,,Stage 2
Brazil,2009,,84.044,0.48014661,18.7,,Stage 2
Brazil,2004,,82.521,0.467189953,16.4,,Stage 2
Brazil,2010,0.502709057,84.335,0.474621549,19.2,76.02,Stage 2
Brazil,2018,,86.569,0.524105294,,,Stage 2
Brazil,2017,,86.309,0.519760479,,82.26,Stage 2
Brazil,2011,,84.631,0.484786425,19.6,,Stage 2
Brazil,2019,,86.824,0.539958096,,81.13,Stage 2
Brazil,2016,,86.042,0.520168573,22.1,,Stage 2
Brazil,2015,0.501355122,85.77,0.519880419,21.6,81.81,Stage 2
Brazil,2013,,85.209,0.503281623,20.6,,Stage 2
Brazil,2012,,84.923,0.497760526,20.1,,Stage 2
Brazil,2014,,85.492,0.507071302,21.1,,Stage 2
Brazil,2020,0.453628908,87.073,,,,
Brazil,2021,,87.317,,,80.42,
Brazil,2022,,87.555,,,,
Brazil,2023,,87.788,,,,
Brazil,2024,,88.016,,,,
Brazil,2025,,88.238,,,,
Brazil,2026,,88.456,,,,
Brazil,2027,,88.669,,,,
Brazil,2028,,88.876,,,,
Brazil,2029,,89.079,,,,
Brazil,2030,,89.278,,,,
Brunei,1950,0.182567657,26.756,,,,
Brunei,1951,,28.234,,,,
Brunei,1952,,29.763,,,,
Brunei,1953,,31.333,,,,
Brunei,1954,,32.95,,,,
Brunei,1955,0.208321359,34.608,,,,
Brunei,1956,,36.307,,,,
Brunei,1957,,38.036,,,,
Brunei,1958,,39.798,,,,
Brunei,1959,,41.587,,,,
Brunei,1960,0.228356066,43.401,,,,
Brunei,1961,,45.228,0.347826087,,,
Brunei,1962,,47.07,0.36327145,,,
Brunei,1963,,48.92,0.352999504,,,
Brunei,1964,,50.776,0.399702823,,,
Brunei,1965,0.247731289,52.625,0.365901319,,,
Brunei,1966,,54.469,0.351182508,,,
Brunei,1967,,56.3,0.341421144,,,
Brunei,1968,,58.118,0.373271889,,,
Brunei,1969,,59.908,0.33994709,,,
Brunei,1970,0.25102868,61.675,0.357772622,,,
Brunei,1971,,63.412,0.354501957,,,
Brunei,1972,,63.736,0.368826461,,,
Brunei,1973,,63.889,0.3625,,,
Brunei,1974,,64.041,0.369172217,,,
Brunei,1975,0.300239682,64.193,0.371212121,2.6,,
Brunei,1976,,64.345,0.373775082,2.7,,
Brunei,1977,,64.496,0.37811179,2.7,,
Brunei,1978,,64.647,0.395877156,2.8,,
Brunei,1979,,64.798,0.388116308,2.8,,
Brunei,1980,0.328047728,64.949,0.386883974,2.9,,
Brunei,1981,,65.099,0.380008094,3,,
Brunei,1982,,65.249,0.392056626,3.1,,
Brunei,1983,,65.399,0.409330324,3.2,,
Brunei,1984,,65.548,0.385620915,3.3,,
Brunei,1985,0.326193384,65.697,0.374019775,3.4,,
Brunei,1986,,65.846,0.343921139,3.6,,
Brunei,1987,,65.994,0.346068249,3.8,,
Brunei,1988,,66.143,0.365870787,4,,
Brunei,1989,,66.29,0.358833619,4.2,,
Brunei,1990,0.322661119,66.438,0.35153223,4.4,,
Brunei,1991,,66.585,0.368363237,4.6,,
Brunei,1992,,67.078,0.366678285,4.8,,
Brunei,1993,,67.604,0.362707085,5.1,,
Brunei,1994,,68.126,0.369136642,5.3,,
Brunei,1995,0.331526282,68.644,0.364554318,5.6,,
Brunei,1996,,69.158,0.349168646,5.9,,
Brunei,1997,,69.666,0.335664336,6.2,,
Brunei,1998,,70.17,0.327914217,6.5,,
Brunei,1999,,70.669,0.338857546,6.8,,
Brunei,2002,,72.046,0.353596758,7.9,,Stage 2
Brunei,2009,,74.608,0.400068329,10.7,,Stage 2
Brunei,2004,,72.794,0.385148515,8.6,,Stage 2
Brunei,2007,,73.892,0.400542189,9.8,,Stage 2
Brunei,2003,,72.421,0.372139303,8.2,,Stage 2
Brunei,2000,0.342295011,71.164,0.337473385,7.2,49.39,Stage 2
Brunei,2006,,73.529,0.375791931,9.4,,Stage 2
Brunei,2001,,71.652,0.353893866,7.5,,Stage 2
Brunei,2008,,74.252,0.400884053,10.2,,Stage 2
Brunei,2005,0.370644515,73.163,0.377785168,9,63.84,Stage 2
Brunei,2018,,77.629,,,,Stage 2
Brunei,2019,,77.942,,,77.14,Stage 2
Brunei,2016,,76.99,,14.1,,Stage 2
Brunei,2017,,77.312,,,77.67,Stage 2
Brunei,2012,,75.656,,12.1,,Stage 2
Brunei,2011,,75.31,,11.6,,Stage 2
Brunei,2010,0.37906027,74.961,,11.1,69.68,Stage 2
Brunei,2015,0.375238099,76.663,,13.6,75.11,Stage 2
Brunei,2013,,75.997,,12.6,,Stage 2
Brunei,2014,,76.332,,13.1,,Stage 2
Brunei,2020,0.41815317,78.25,,,,
Brunei,2021,,78.554,,,78.34,
Brunei,2022,,78.854,,,,
Brunei,2023,,79.149,,,,
Brunei,2024,,79.439,,,,
Brunei,2025,,79.726,,,,
Brunei,2026,,80.007,,,,
Brunei,2027,,80.285,,,,
Brunei,2028,,80.559,,,,
Brunei,2029,,80.828,,,,
Brunei,2030,,81.093,,,,
Chad,1950,0.038266579,4.5,,,,
Chad,1951,,4.684,,,,
Chad,1952,,4.876,,,,
Chad,1953,,5.074,,,,
Chad,1954,,5.281,,,,
Chad,1955,0.039981419,5.495,,,,
Chad,1956,,5.718,,,,
Chad,1957,,5.948,,,,
Chad,1958,,6.188,,,,
Chad,1959,,6.437,,,,
Chad,1960,0.046893563,6.695,,,,
Chad,1961,,6.962,0.121674662,,,
Chad,1962,,7.239,0.125882842,,,
Chad,1963,,7.527,0.1278826,,,
Chad,1964,,7.877,0.126862495,,,
Chad,1965,0.053844296,8.406,0.132010354,,,
Chad,1966,,8.968,0.124125874,,,
Chad,1967,,9.564,0.129881527,,,
Chad,1968,,10.196,0.128056914,,,
Chad,1969,,10.862,0.117593849,,,
Chad,1970,0.061423754,11.568,0.128504673,,,
Chad,1971,,12.313,0.123962909,,,
Chad,1972,,13.1,0.140682415,,,
Chad,1973,,13.882,0.143255295,,,
Chad,1974,,14.704,0.126861555,,,
Chad,1975,0.064048753,15.566,0.130659026,0.7,,
Chad,1976,,16.47,0.135722679,0.8,,
Chad,1977,,17.413,0.143526655,0.8,,
Chad,1978,,18.4,0.144470868,0.9,,
Chad,1979,,18.592,0.150887574,0.9,,
Chad,1980,0.059067759,18.787,0.143459916,1,,
Chad,1981,,18.982,0.144688645,1.1,,
Chad,1982,,19.179,0.146356399,1.2,,
Chad,1983,,19.377,0.157960199,1.2,,
Chad,1984,,19.578,0.17721519,1.3,,
Chad,1985,0.064883014,19.779,0.152855543,1.4,,
Chad,1986,,19.983,0.163414634,1.4,,
Chad,1987,,20.187,0.160905091,1.5,,
Chad,1988,,20.394,0.146493213,1.6,,
Chad,1989,,20.602,0.176052164,1.7,,
Chad,1990,0.069520509,20.811,0.176293622,1.8,,
Chad,1991,,21.023,0.154820937,1.9,,
Chad,1992,,21.235,0.157493188,2,,
Chad,1993,,21.408,0.171274038,2.1,,
Chad,1994,,21.44,0.129713424,2.2,,
Chad,1995,0.085199284,21.473,0.171745152,2.3,,
Chad,1996,,21.506,0.180021954,2.4,,
Chad,1997,,21.538,0.172612802,2.5,,
Chad,1998,,21.571,0.166503428,2.7,,
Chad,1999,,21.604,0.16424637,2.8,,
Chad,2000,0.094158989,21.637,0.149001536,2.9,14.58,
Chad,2001,,21.67,0.150271873,3.1,,
Chad,2002,,21.702,0.156107451,3.2,,
Chad,2003,,21.735,0.146377526,3.4,,
Chad,2004,,21.768,0.15320197,3.6,,
Chad,2005,0.108399273,21.801,0.154639175,3.7,15.6,
Chad,2006,,21.834,0.148495313,3.9,,
Chad,2007,,21.868,0.146365422,4.1,,
Chad,2008,,21.901,0.142364532,4.3,,
Chad,2009,,21.934,0.135108481,4.5,,
Chad,2010,0.120151708,21.985,0.206625981,4.7,22.26,
Chad,2011,,22.054,0.214566071,4.9,,
Chad,2012,,22.142,0.207322265,5.1,,
Chad,2013,,22.248,0.212548015,5.3,,
Chad,2014,,22.372,0.217429194,5.6,,
Chad,2015,0.139884241,22.515,0.221976074,5.8,26.83,
Chad,2016,,22.677,0.213975694,6.1,,
Chad,2017,,22.858,0.218087408,,28.17,
Chad,2018,,23.059,0.220915033,,,
Chad,2019,,23.279,0.226514486,,26.63,
Chad,2019,,23.279,0.226514486,,26.63,
Chad,2020,0.142656355,23.52,,,,
Chad,2021,,23.781,,,29.4,
Chad,2022,,24.063,,,,
Chad,2023,,24.366,,,,
Chad,2024,,24.691,,,,
Chad,2025,,25.038,,,,
Chad,2026,,25.407,,,,
Chad,2027,,25.799,,,,
Chad,2028,,26.215,,,,
Chad,2029,,26.654,,,,
Chad,2030,,27.117,,,,
Chile,1950,0.268378549,58.421,,,,
Chile,1951,,59.404,,,,
Chile,1952,,60.381,,,,
Chile,1953,,61.347,,,,
Chile,1954,,62.305,,,,
Chile,1955,0.276217179,63.254,,,,
Chile,1956,,64.194,,,,
Chile,1957,,65.121,,,,
Chile,1958,,66.037,,,,
Chile,1959,,66.942,,,,
Chile,1960,0.310494612,67.836,,,,
Chile,1961,,68.66,0.317516805,,,
Chile,1962,,69.435,0.349299065,,,
Chile,1963,,70.2,0.347858753,,,
Chile,1964,,70.955,0.320458891,,,
Chile,1965,0.334417151,71.696,0.316377649,,,
Chile,1966,,72.427,0.316691505,,,
Chile,1967,,73.146,0.327696355,,,
Chile,1968,,73.854,0.343239227,,,
Chile,1969,,74.547,0.361307092,,,
Chile,1970,0.358315344,75.227,0.364552239,,,
Chile,1971,,75.883,0.347272727,,,
Chile,1972,,76.528,0.345415005,,,
Chile,1973,,77.159,0.308993082,,,
Chile,1974,,77.778,0.325699746,,,
Chile,1975,0.198210069,78.386,0.324184566,11.2,,
Chile,1976,,78.982,0.330282227,11.5,,
Chile,1977,,79.565,0.337984496,11.9,,
Chile,1978,,80.136,0.35995458,12.3,,
Chile,1979,,80.695,0.353291186,12.6,,
Chile,1980,0.229475193,81.243,0.363938053,13,,
Chile,1981,,81.778,0.354532164,13.4,,
Chile,1982,,82.226,0.35530303,13.7,,
Chile,1983,,82.359,0.358336572,14.1,,
Chile,1984,,82.492,0.34984639,14.5,,
Chile,1985,0.247552737,82.624,0.354415274,14.8,,
Chile,1986,,82.755,0.358505564,15.2,,
Chile,1987,,82.885,0.365155131,15.6,,
Chile,1988,,83.014,0.374447569,15.9,,
Chile,1989,,83.143,0.379092702,16.3,,
Chile,1990,0.486610863,83.271,0.390403071,16.6,,
Chile,1991,,83.398,0.399316109,17,,
Chile,1992,,83.564,0.412600146,17.3,,
Chile,1993,,83.896,0.42116709,17.7,,
Chile,1994,,84.223,0.427803655,18.1,,
Chile,1995,0.556362374,84.545,0.440756602,18.5,,
Chile,1996,,84.861,0.446838573,18.9,,
Chile,1997,,85.172,0.445502646,19.3,,
Chile,1998,,85.477,0.452204586,19.7,,
Chile,1999,,85.778,0.451510892,20.2,,
Chile,2000,0.59292306,86.073,0.452331246,20.6,65.03,
Chile,2001,,86.363,0.444482759,21,,
Chile,2002,,86.606,0.439836846,21.5,,
Chile,2003,,86.665,0.435346298,21.9,,
Chile,2004,,86.725,0.428426739,22.4,,
Chile,2005,0.62267949,86.783,0.419234677,22.8,73.64,
Chile,2006,,86.842,0.427045075,23.3,,
Chile,2007,,86.9,0.447430299,23.7,,
Chile,2008,,86.959,0.445855615,24.2,,
Chile,2009,,87.017,0.4439523,24.7,,
Chile,2010,0.633275015,87.074,0.424983477,25.1,76.77,
Chile,2011,,87.132,0.431301483,25.6,,
Chile,2012,,87.189,0.441049485,26.1,,
Chile,2013,,87.246,0.444007859,26.5,,
Chile,2014,,87.303,0.45112782,27,,
Chile,2015,0.638213781,87.36,0.457397622,27.5,79.49,
Chile,2016,,87.422,0.453385672,28,,
Chile,2017,,87.49,0.447882736,,81.94,
Chile,2018,,87.564,0.441763192,,,
Chile,2019,,87.643,0.432769083,,82.28,
Chile,2020,0.647990984,87.727,,,,
Chile,2021,,87.817,,,82.28,
Chile,2022,,87.912,,,,
Chile,2023,,88.012,,,,
Chile,2024,,88.116,,,,
Chile,2025,,88.226,,,,
Chile,2026,,88.34,,,,
Chile,2027,,88.458,,,,
Chile,2028,,88.581,,,,
Chile,2029,,88.708,,,,
Chile,2030,,88.839,,,,
Denmark,1950,0.485276577,67.983,,,,
Denmark,1951,,68.314,,,,
Denmark,1952,,68.643,,,,
Denmark,1953,,68.97,,,,
Denmark,1954,,69.295,,,,
Denmark,1955,0.509590914,69.619,,,,
Denmark,1956,,70.351,,,,
Denmark,1957,,71.207,,,,
Denmark,1958,,72.048,,,,
Denmark,1959,,72.875,,,,
Denmark,1961,,74.417,0.582066398,,,Stage 2
Denmark,1962,,75.093,0.577326135,,,Stage 2
Denmark,1963,,75.757,0.587563452,,,Stage 2
Denmark,1966,,77.619,0.594968553,,,Stage 2
Denmark,1968,,78.698,0.597448166,,,Stage 2
Denmark,1967,,78.163,0.587111399,,,Stage 2
Denmark,1965,0.551483981,77.048,0.597033765,,,Stage 2
Denmark,1960,0.534211784,73.687,,,,Stage 2
Denmark,1969,,79.222,0.59685696,,,Stage 2
Denmark,1964,,76.409,0.583653846,,,Stage 2
Denmark,1977,,82.886,0.56424581,7.6,,Stage 2
Denmark,1970,0.578933305,79.737,0.591919825,,,Stage 2
Denmark,1978,,83.169,0.567832625,7.9,,Stage 2
Denmark,1971,,80.239,0.600310559,,,Stage 2
Denmark,1974,,81.683,0.581288845,,,Stage 2
Denmark,1972,,80.731,0.587727709,,,Stage 2
Denmark,1975,0.599975436,82.146,0.588352085,7.2,,Stage 2
Denmark,1976,,82.6,0.573227303,7.4,,Stage 2
Denmark,1979,,83.448,0.569340695,8.1,,Stage 2
Denmark,1973,,81.211,0.578125,,,Stage 2
Denmark,1988,,84.671,0.551965864,10.4,,Stage 2
Denmark,1980,0.61745981,83.723,0.575459734,8.4,,Stage 2
Denmark,1984,,84.243,0.545064378,9.4,,Stage 2
Denmark,1987,,84.565,0.545341999,10.2,,Stage 2
Denmark,1986,,84.458,0.537828427,9.9,,Stage 2
Denmark,1985,0.634175346,84.351,0.55517133,9.6,,Stage 2
Denmark,1982,,84.025,0.560684312,8.9,,Stage 2
Denmark,1981,,83.915,0.571747449,8.6,,Stage 2
Denmark,1989,,84.777,0.550765386,10.7,,Stage 2
Denmark,1983,,84.134,0.553871499,9.1,,Stage 2
Denmark,1998,,85.06,0.529240617,13.4,,Stage 3
Denmark,1990,0.647034122,84.843,0.555279503,11,,Stage 3
Denmark,1992,,84.898,0.543781538,11.6,,Stage 3
Denmark,1999,,85.086,0.523303835,13.7,,Stage 3
Denmark,1997,,85.033,0.521085226,13.1,,Stage 3
Denmark,1994,,84.952,0.541629364,12.2,,Stage 3
Denmark,1993,,84.925,0.544784915,11.9,,Stage 3
Denmark,1996,,85.006,0.549224344,12.8,,Stage 3
Denmark,1991,,84.871,0.547198538,11.3,,Stage 3
Denmark,1995,0.665405942,84.979,0.547114252,12.5,,Stage 3
Denmark,2000,0.692389908,85.1,0.535809807,14,71.79,Stage 3
Denmark,2001,,85.15,0.542840376,14.4,,Stage 3
Denmark,2009,,86.654,0.515960534,17.1,,Stage 3
Denmark,2002,,85.25,0.523823275,14.7,,Stage 3
Denmark,2003,,85.36,0.5187244,15,,Stage 3
Denmark,2008,,86.487,0.521320093,16.7,,Stage 3
Denmark,2006,,86.098,0.516414502,16,,Stage 3
Denmark,2004,,85.566,0.526860098,15.3,,Stage 3
Denmark,2005,0.725623507,85.856,0.523482245,15.7,74.38,Stage 3
Denmark,2007,,86.293,0.523446328,16.4,,Stage 3
Denmark,2016,,87.642,0.539779326,19.7,,Stage 3
Denmark,2017,,87.757,0.530529954,,81.09,Stage 3
Denmark,2015,0.774901481,87.526,0.531441942,19.3,80.23,Stage 3
Denmark,2011,,86.957,0.527964861,17.8,,Stage 3
Denmark,2010,0.726557795,86.795,0.501880243,17.4,76.94,Stage 3
Denmark,2014,,87.41,0.52532014,18.9,,Stage 3
Denmark,2012,,87.142,0.532748538,18.1,,Stage 3
Denmark,2019,,87.994,0.534803781,,81.67,Stage 3
Denmark,2018,,87.874,0.544460432,,,Stage 3
Denmark,2013,,87.292,0.538461538,18.5,,Stage 3
Denmark,2020,0.800761005,88.116,,,,
Denmark,2021,,88.24,,,81.96,
Denmark,2022,,88.367,,,,
Denmark,2023,,88.495,,,,
Denmark,2024,,88.626,,,,
Denmark,2025,,88.759,,,,
Denmark,2026,,88.893,,,,
Denmark,2027,,89.029,,,,
Denmark,2028,,89.166,,,,
Denmark,2029,,89.305,,,,
Denmark,2030,,89.446,,,,
Djibouti,1950,,39.81,,,,
Djibouti,1951,,40.836,,,,
Djibouti,1952,,41.871,,,,
Djibouti,1953,,42.911,,,,
Djibouti,1954,,43.958,,,,
Djibouti,1955,,45.011,,,,
Djibouti,1956,,46.07,,,,
Djibouti,1957,,47.129,,,,
Djibouti,1958,,48.193,,,,
Djibouti,1959,,49.258,,,,
Djibouti,1960,,50.325,,,,
